Observation ID,PLW 99S,PLW Pix > 20,PLW PASS,PMW 99S,PMW Pix > 20,PMW PASS,PSW 99S,PSW Pix > 20,PSW PASS,Total Pass
1342247969,1.7028193,0,0,3.3692937,0,0,5.200599,11,0,0
1342247891,1.7013274,0,0,3.026543,2,0,5.01482,10,0,0
1342265399,1.7011268,0,0,3.2339146,0,0,4.910312,2,0,0
1342259390,1.7007179,0,0,3.3633704,0,0,5.463246,2,0,0
1342201312,1.700363,0,0,3.3758237,0,0,5.2435656,0,0,0
1342234701,1.700258,0,0,3.1659586,7,0,5.3430758,94,0,0
1342188765,1.6998491,0,0,3.1687114,6,0,5.158798,57,0,0
1342190295,1.6998171,0,0,3.0466387,0,0,4.8554387,44,0,0
1342207038,1.699794,0,0,3.3507419,1,0,5.5048966,30,0,0
1342206688,1.6989639,0,0,3.6665027,0,0,5.9809055,0,0,0
1342197286,1.6984034,0,0,3.3372192,0,0,5.253447,13,0,0
1342199315,1.6980189,0,0,3.4709153,0,0,5.2380557,19,0,0
1342197280,1.697547,0,0,3.4901562,0,0,5.877261,48,0,0
1342201250,1.6974124,0,0,3.4378588,0,0,5.391425,2,0,0
1342256736,1.6967943,0,0,3.246331,0,0,5.3496485,3,0,0
1342188803,1.6966062,0,0,3.5327287,1,0,5.661471,0,0,0
1342198868,1.696233,0,0,3.2407928,0,0,5.1990075,0,0,0
1342214553,1.6957163,0,0,3.0333104,0,0,4.9672656,0,0,0
1342222656,1.6956062,0,0,2.983819,0,0,4.9273243,2,0,0
1342195964,1.6954898,0,0,3.3014908,0,0,5.1640453,9,0,0
1342256663,1.6954334,0,0,3.4585218,0,0,5.470717,0,0,0
1342234691,1.6953858,0,0,3.4637792,0,0,5.531882,0,0,0
1342247890,1.6944083,0,0,3.0651062,2,0,5.19303,25,0,0
1342201224,1.6941378,0,0,3.0826025,0,0,5.1815057,13,0,0
1342229498,1.6935282,0,0,3.1757286,0,0,5.1819296,0,0,0
1342240113,1.693455,0,0,3.4446323,0,0,5.663895,2,0,0
1342188790,1.693297,0,0,3.4587178,0,0,5.6475687,21,0,0
1342261590,1.6932243,0,0,3.294314,0,0,5.3578215,13,0,0
1342234890,1.6924115,0,0,3.4321961,0,0,5.7082305,17,0,0
1342229546,1.6923616,0,0,3.190263,0,0,5.219387,2,0,0
1342263854,1.6917056,0,0,3.2374597,0,0,5.267062,4,0,0
1342245525,1.6916101,0,0,3.3617606,0,0,5.665096,2,0,0
1342201313,1.6913427,0,0,3.330572,0,0,5.3294206,0,0,0
1342222820,1.6910834,0,0,3.2101235,0,0,5.3012853,82,0,0
1342234700,1.6908691,0,0,3.1357913,12,0,5.3866243,110,0,0
1342236210,1.6902692,0,0,3.22999,0,0,5.0678716,2,0,0
1342238290,1.6898173,0,0,2.7592497,0,0,4.377053,4,0,0
1342236138,1.6877395,0,0,3.06218,1,0,5.0734215,0,0,0
1342261589,1.6871322,0,0,3.0897546,9,0,4.8722925,62,0,0
1342229523,1.686467,0,0,2.9461207,2,0,5.058019,0,0,0
1342248488,1.686092,1,0,3.052151,0,0,5.182376,1,0,0
1342213464,1.6857803,0,0,3.2756817,0,0,5.420245,0,0,0
1342200208,1.6855028,0,0,3.5116127,0,0,5.4023495,0,0,0
1342270290,1.6846207,0,0,3.3701952,0,0,5.1322064,0,0,0
1342222880,1.6843128,0,0,3.2845721,11,0,5.4264402,172,0,0
1342245911,1.6840539,10,0,3.0619788,23,0,5.3682804,123,0,0
1342188781,1.6836035,0,0,3.2908993,0,0,5.200515,15,0,0
1342256652,1.6834626,0,0,3.3840952,0,0,5.3409085,0,0,0
1342222887,1.6833707,0,0,3.388319,0,0,5.139083,12,0,0
1342203597,1.6832557,0,0,3.0889213,0,0,4.7596474,0,0,0
1342200230,1.6823248,1,0,3.4825528,0,0,5.768867,8,0,0
1342198192,1.6823134,0,0,3.5609508,0,0,5.391699,2,0,0
1342258388,1.6819477,0,0,3.2360032,0,0,5.0406227,1,0,0
1342261581,1.6818374,0,0,3.1550026,0,0,4.9444537,2,0,0
1342270283,1.681826,0,0,3.3335538,0,0,5.355379,10,0,0
1342258398,1.6811734,0,0,3.1413188,1,0,5.1869817,14,0,0
1342234703,1.6808153,0,0,3.1778367,4,0,5.238081,71,0,0
1342223250,1.6802071,0,0,3.2154582,0,0,5.234917,2,0,0
1342255113,1.6795666,0,0,3.2822015,1,0,5.339038,4,0,0
1342259440,1.6794963,0,0,3.3128753,0,0,5.493519,3,0,0
1342234799,1.6794431,0,0,3.6256046,0,0,5.972021,0,0,0
1342222854,1.6788629,0,0,3.301709,18,0,5.405948,227,0,0
1342222897,1.6779022,0,0,3.2695506,2,0,5.392033,129,0,0
1342224022,1.6777925,0,0,3.1719482,0,0,4.7972536,7,0,0
1342200117,1.6773555,0,0,3.446508,0,0,5.167084,0,0,0
1342190299,1.6761975,0,0,2.9211304,5,0,4.911409,41,0,0
1342265360,1.676052,0,0,3.1393418,0,0,4.968188,0,0,0
1342201376,1.675393,0,0,3.3931258,0,0,5.396069,1,0,0
1342205072,1.6750013,0,0,3.3219173,0,0,5.4316573,2,0,0
1342188804,1.6742545,0,0,3.268469,0,0,5.19633,6,0,0
1342201251,1.6742303,0,0,3.3650668,0,0,5.3025174,1,0,0
1342201131,1.6739378,0,0,3.165552,0,0,5.02486,1,0,0
1342199352,1.6725057,0,0,3.1931193,0,0,4.914697,3,0,0
1342186862,1.6723603,0,0,3.1336997,22,0,4.996139,110,0,0
1342189452,1.6722221,0,0,3.4321575,10,0,5.683666,76,0,0
1342198576,1.6720619,0,0,3.1866148,0,0,4.9280653,22,0,0
1342195857,1.6717076,3,0,3.2302508,7,0,5.3346224,135,0,0
1342261631,1.6716597,0,0,3.2902946,0,0,5.4301,2,0,0
1342261547,1.6716326,0,0,3.1772795,0,0,5.0187483,0,0,0
1342251914,1.67142,0,0,3.4578407,0,0,5.6866927,0,0,0
1342191177,1.6714014,0,0,3.5997512,0,0,5.524625,0,0,0
1342241155,1.6711338,0,0,3.3924987,0,0,5.7263966,1,0,0
1342246620,1.6709028,1,0,3.0635269,0,0,4.8385835,0,0,0
1342201315,1.6700215,0,0,3.3748183,0,0,5.456548,3,0,0
1342261561,1.6698502,0,0,3.118199,0,0,4.9869246,4,0,0
1342259456,1.6696556,0,0,3.1925147,0,0,5.1098313,1,0,0
1342187323,1.6695743,0,0,3.4635448,43,0,5.6308417,156,0,0
1342222900,1.669564,0,0,3.2929115,16,0,5.4161134,129,0,0
1342234884,1.6692063,0,0,3.362615,1,0,5.8173156,30,0,0
1342222901,1.6689934,1,0,3.2664185,21,0,5.436303,205,0,0
1342240086,1.6687701,0,0,3.1931672,0,0,4.9770756,10,0,0
1342199788,1.6680739,2,0,3.1480882,1,0,5.199771,16,0,0
1342256642,1.6677964,0,0,3.1276093,0,0,4.9510474,3,0,0
1342245523,1.6673855,0,0,3.5831072,0,0,6.0012517,0,0,0
1342261612,1.6671956,0,0,3.488814,0,0,5.645277,0,0,0
1342229497,1.6667359,0,0,3.3210466,1,0,5.1776147,0,0,0
1342259473,1.6663407,0,0,3.2268863,0,0,5.2804217,2,0,0
1342247887,1.6662575,1,0,3.0589223,4,0,5.2005234,26,0,0
1342222898,1.6660837,2,0,3.2888794,7,0,5.4287033,138,0,0
1342261639,1.665998,0,0,3.1838002,0,0,5.2045507,3,0,0
1342222899,1.6654238,3,0,3.2846613,11,0,5.421113,161,0,0
1342195863,1.6650388,1,0,3.259369,10,0,5.3095126,117,0,0
1342214558,1.6645906,0,0,3.1155937,0,0,4.98124,1,0,0
1342259450,1.6630865,0,0,3.0675156,0,0,5.014708,0,0,0
1342189422,1.6626185,0,0,3.2991712,0,0,5.278046,19,0,0
1342263857,1.6618829,0,0,3.1415884,7,0,5.0052395,21,0,0
1342201228,1.6618536,0,0,3.3268678,1,0,4.9650455,0,0,0
1342219949,1.6613129,0,0,3.423852,0,0,5.578213,2,0,0
1342229537,1.6608063,0,0,3.1147318,0,0,4.976736,3,0,0
1342188809,1.6607604,0,0,3.4478285,11,0,5.4983945,83,0,0
1342197281,1.6602213,0,0,3.4688766,1,0,5.7802863,38,0,0
1342237527,1.6601878,0,0,2.9945984,4,0,5.082932,38,0,0
1342199386,1.6595974,0,0,2.981278,0,0,4.99456,13,0,0
1342259404,1.6594254,0,0,3.3335326,0,0,5.4283686,1,0,0
1342198874,1.6591815,0,0,3.1250598,0,0,4.8366313,8,0,0
1342234787,1.6590586,0,0,2.977393,0,0,4.8175473,3,0,0
1342190298,1.6588091,3,0,2.9713857,0,0,4.8466115,16,0,0
1342188751,1.65877,2,0,3.2131896,5,0,5.104974,8,0,0
1342207037,1.6581731,0,0,3.295239,2,0,4.9759746,19,0,0
1342201296,1.658158,2,0,2.7828555,0,0,4.630977,19,0,0
1342190296,1.6577982,1,0,3.038595,12,0,4.8695016,19,0,0
1342230876,1.6576602,0,0,3.3625011,0,0,4.9481616,5,0,0
1342195861,1.6563623,3,0,3.2319727,6,0,5.317733,94,0,0
1342188774,1.656206,0,0,3.311942,5,0,5.5339065,44,0,0
1342261534,1.6559151,0,0,3.4484837,1,0,5.404153,33,0,0
1342256647,1.655799,0,0,3.153206,0,0,5.102768,6,0,0
1342221932,1.655768,0,0,3.387036,0,0,5.341236,16,0,0
1342201295,1.6555893,0,0,2.7560558,0,0,4.7319713,22,0,0
1342223238,1.6554724,0,0,2.950726,0,0,4.7352643,1,0,0
1342256816,1.6549633,0,0,2.9444683,6,0,4.609346,13,0,0
1342195862,1.6542646,0,0,3.2440188,0,0,5.3165746,84,0,0
1342259389,1.6541662,0,0,3.248295,0,0,5.293155,0,0,0
1342234869,1.6539776,0,0,3.245467,9,0,5.4894156,31,0,0
1342256817,1.653886,0,0,3.045832,0,0,4.853038,1,0,0
1342201311,1.65332,0,0,3.3835294,0,0,5.438464,0,0,0
1342201382,1.6530586,0,0,3.5514946,0,0,5.4733777,1,0,0
1342199785,1.6530398,0,0,3.1476645,0,0,5.2316775,9,0,0
1342201129,1.6529981,0,0,3.212155,0,0,4.972941,0,0,0
1342195860,1.6527855,0,0,3.235807,11,0,5.303371,83,0,0
1342261690,1.6525717,0,0,3.0780604,0,0,4.995388,1,0,0
1342258394,1.6525662,0,0,3.030763,3,0,5.168888,22,0,0
1342201265,1.6519142,0,0,2.8637571,0,0,4.663335,7,0,0
1342237543,1.6518131,0,0,3.4605186,0,0,5.2033453,0,0,0
1342195858,1.6514624,6,0,3.2426023,5,0,5.3336134,111,0,0
1342201415,1.6512269,0,0,3.5970004,0,0,5.811968,28,0,0
1342261556,1.6508737,0,0,3.2917597,0,0,5.41014,0,0,0
1342222846,1.6503545,0,0,3.2080536,6,0,5.2775836,105,0,0
1342234716,1.6500103,0,0,2.9963455,0,0,4.7852907,0,0,0
1342248486,1.6500049,2,0,3.150056,1,0,5.1824436,9,0,0
1342256641,1.650003,0,0,3.0566902,0,0,4.898082,46,0,0
1342222853,1.6498448,1,0,3.2122686,6,0,5.255808,69,0,0
1342245551,1.6487803,0,0,3.1169696,0,0,5.108223,8,0,0
1342186123,1.6482196,1,0,3.2834795,3,0,5.2194824,184,0,0
1342223213,1.6479974,0,0,3.2368615,3,0,5.2127357,98,0,0
1342195966,1.6479882,0,0,3.1693516,0,0,4.9133945,3,0,0
1342199317,1.6477672,0,0,3.4331954,0,0,5.6209245,0,0,0
1342261637,1.6476542,0,0,3.0133462,0,0,4.9040637,14,0,0
1342256734,1.6465969,0,0,3.014136,4,0,4.802865,25,0,0
1342189434,1.6463705,0,0,3.5849814,1,0,5.7236896,0,0,0
1342239985,1.6462989,0,0,3.4258099,0,0,5.444508,7,0,0
1342186294,1.6461568,0,0,3.2752604,26,0,5.213354,277,0,0
1342191161,1.6458572,5,0,2.8292065,1,0,4.7485056,42,0,0
1342236136,1.6451684,0,0,2.9647143,0,0,4.9490457,2,0,0
1342234883,1.6450896,1,0,3.3966708,14,0,5.2117863,42,0,0
1342222663,1.6448979,0,0,3.0677533,0,0,5.166905,0,0,0
1342256730,1.6444223,0,0,3.0626829,1,0,4.9063683,19,0,0
1342230743,1.644129,0,0,3.32235,0,0,4.785291,1,0,0
1342222822,1.6440617,0,0,3.2126632,2,0,5.290897,83,0,0
1342237526,1.6438035,3,0,3.0184524,1,0,5.0531745,46,0,0
1342245155,1.6435659,0,0,3.3398926,0,0,5.3975425,0,0,0
1342261620,1.6426458,0,0,3.067006,0,0,4.7961416,6,0,0
1342206213,1.6426115,0,0,3.3939407,2,0,5.5419292,28,0,0
1342222821,1.6423992,2,0,3.2307882,6,0,5.3026686,95,0,0
1342239872,1.6423672,0,0,3.096571,0,0,5.038865,15,0,0
1342222823,1.6416814,1,0,3.1903346,1,0,5.287601,81,0,0
1342189437,1.6415012,0,0,3.3849876,0,0,5.199018,49,0,0
1342256709,1.6412691,0,0,3.1355417,0,0,4.95976,1,0,0
1342259393,1.6409093,0,0,3.060279,0,0,4.758433,1,0,0
1342222848,1.6406072,0,0,3.2627196,4,0,5.2959213,106,0,0
1342206192,1.6403754,0,0,3.4098697,0,0,5.325746,0,0,0
1342222852,1.6403229,0,0,3.2370558,8,0,5.279277,106,0,0
1342201318,1.6403191,0,0,3.2252805,0,0,5.272973,0,0,0
1342247967,1.6401567,0,0,3.4405441,0,0,5.5547137,2,0,0
1342229512,1.6398821,1,0,2.963623,0,0,4.6477866,3,0,0
1342222849,1.6397128,4,0,3.2253482,4,0,5.2868924,78,0,0
1342259385,1.6395139,0,0,3.6366825,1,0,5.9447007,1,0,0
1342249104,1.6394706,0,0,3.425318,0,0,5.5060115,4,0,0
1342256834,1.6392497,0,0,3.3912992,2,0,5.3108397,4,0,0
1342258396,1.6390132,0,0,3.111009,3,0,5.131308,8,0,0
1342258391,1.6389173,0,0,3.1450026,0,0,5.071063,2,0,0
1342259476,1.6388057,0,0,3.0301738,1,0,5.020275,55,0,0
1342230867,1.6387486,2,0,2.9269083,0,0,4.8758674,2,0,0
1342261585,1.6385283,0,0,3.0475242,0,0,4.9191566,1,0,0
1342245415,1.6383538,0,0,2.9721642,0,0,4.7564025,5,0,0
1342245555,1.6383085,0,0,3.3302798,0,0,5.0489774,0,0,0
1342200236,1.6382611,0,0,3.3243647,0,0,5.3495398,0,0,0
1342245573,1.6380466,0,0,3.0891962,0,0,5.0413675,1,0,0
1342259478,1.6377949,2,0,3.0315497,0,0,4.838047,4,0,0
1342241169,1.6377702,0,0,2.958032,0,0,4.929121,38,0,0
1342201252,1.637619,0,0,3.4732208,0,0,5.451369,1,0,0
1342222826,1.6374887,1,0,3.210436,2,0,5.274582,104,0,0
1342237530,1.6374465,3,0,3.0830383,0,0,5.0339937,31,0,0
1342201314,1.637378,0,0,3.3110774,0,0,5.402504,0,0,0
1342261638,1.6372101,0,0,3.1555297,0,0,5.1113214,0,0,0
1342222825,1.6371927,0,0,3.2140405,4,0,5.2654934,85,0,0
1342259451,1.6370873,0,0,2.8170786,0,0,4.466067,0,0,0
1342241115,1.6369987,0,0,3.134709,0,0,4.8024855,0,0,0
1342224986,1.636975,1,0,3.4158938,0,0,5.5232725,2,0,0
1342229515,1.6364738,0,0,2.9125514,0,0,4.7647386,4,0,0
1342230758,1.6360848,0,0,3.2763212,0,0,5.054446,0,0,0
1342201127,1.63579,0,0,3.297315,0,0,5.1460896,0,0,0
1342259434,1.6357656,0,0,3.2875147,0,0,5.3721833,0,0,0
1342201247,1.6357116,0,0,3.3400922,0,0,5.3178935,0,0,0
1342258397,1.6356161,1,0,3.0354438,6,0,5.0691476,22,0,0
1342222851,1.6353534,0,0,3.195834,4,0,5.260724,106,0,0
1342195686,1.6352055,0,0,2.9559054,1,0,5.100831,26,0,0
1342222850,1.6348807,2,0,3.2050738,1,0,5.270773,112,0,0
1342247243,1.6345773,0,0,3.404073,2,0,5.396609,0,0,0
1342256702,1.6345526,0,0,3.033067,1,0,4.859976,1,0,0
1342188650,1.6344723,1,0,2.7795234,13,0,4.6351533,163,0,0
1342255227,1.63424,0,0,3.24221,0,0,4.968818,1,0,0
1342199787,1.6339316,0,0,3.0545056,0,0,5.1644607,17,0,0
1342201253,1.633603,0,0,3.3738801,0,0,5.3316374,0,0,0
1342261543,1.6329317,0,0,3.434431,0,0,5.794327,9,0,0
1342234704,1.6323559,1,0,3.187442,5,0,5.2985153,102,0,0
1342201277,1.6316603,0,0,2.8352382,4,0,4.679464,14,0,0
1342210530,1.6308544,0,0,3.437825,41,0,5.4143376,275,0,0
1342261580,1.6307826,0,0,3.1822994,0,0,5.132212,0,0,0
1342270203,1.6307585,0,0,3.3400671,0,0,5.3808475,0,0,0
1342201246,1.6300468,0,0,3.4145148,0,0,5.3003497,0,0,0
1342256815,1.6293901,0,0,2.8959324,4,0,4.450858,13,0,0
1342259467,1.6291214,0,0,3.0431952,0,0,4.5677614,0,0,0
1342195666,1.629063,0,0,3.2358544,0,0,5.1001153,2,0,0
1342258395,1.6287445,0,0,3.025652,6,0,5.0814486,8,0,0
1342214554,1.6285917,0,0,3.098673,11,0,4.883213,51,0,0
1342240035,1.6279237,0,0,3.206375,0,0,4.934333,14,0,0
1342261634,1.6270603,0,0,3.0221996,0,0,4.8325033,19,0,0
1342227738,1.6270546,0,0,3.3190477,1,0,5.5053115,21,0,0
1342259392,1.6263928,0,0,3.2655492,0,0,5.267921,6,0,0
1342201300,1.6260544,0,0,2.7718062,0,0,4.666844,19,0,0
1342210508,1.625903,0,0,3.16534,0,0,5.2799296,0,0,0
1342222847,1.6253207,1,0,3.222054,8,0,5.3188124,77,0,0
1342201274,1.6252487,0,0,2.7485545,1,0,4.686705,9,0,0
1342258376,1.6249176,0,0,3.1444883,2,0,4.8693047,17,0,0
1342241122,1.6246725,0,0,3.6035452,0,0,5.572203,0,0,0
1342191176,1.6241469,0,0,2.804172,1,0,4.7392173,49,0,0
1342229545,1.6239768,0,0,3.3029225,0,0,5.0755305,2,0,0
1342201143,1.6238699,0,0,3.3109288,0,0,5.2073317,20,0,0
1342198253,1.6238215,0,0,3.3362465,0,0,5.268501,0,0,0
1342188757,1.6236926,0,0,3.1250563,0,0,4.7278986,30,0,0
1342201289,1.6236919,0,0,2.8161116,0,0,4.704635,30,0,0
1342201147,1.6235662,0,0,3.3584197,0,0,5.263319,5,0,0
1342256724,1.6226345,0,0,3.0769117,0,0,5.005787,21,0,0
1342213465,1.6222181,0,0,3.3428903,0,0,5.308855,2,0,0
1342237529,1.6221087,0,0,3.023917,1,0,4.9951253,13,0,0
1342258427,1.6213363,0,0,3.0399842,0,0,4.8167257,5,0,0
1342222824,1.6210424,0,0,3.2028997,1,0,5.2924805,65,0,0
1342201293,1.6209383,1,0,2.754662,0,0,4.6650147,25,0,0
1342193017,1.6206666,2,0,3.10682,1,0,4.9186363,11,0,0
1342220614,1.6205461,0,0,3.3588982,0,0,5.132907,0,0,0
1342198150,1.6204401,0,0,3.247015,0,0,5.2370605,0,0,0
1342201266,1.6204021,0,0,2.7715025,1,0,4.6198473,13,0,0
1342195726,1.6202439,0,0,3.190068,1,0,4.9785933,19,0,0
1342255190,1.6201744,0,0,3.0490499,0,0,4.782016,0,0,0
1342191160,1.6198204,2,0,2.7492383,2,0,4.6382375,10,0,0
1342201269,1.6191849,0,0,2.7880542,0,0,4.7345033,10,0,0
1342223242,1.6191846,0,0,3.0715368,0,0,5.0974207,1,0,0
1342189508,1.6184942,0,0,3.2445867,1,0,5.4169507,13,0,0
1342230738,1.617899,0,0,2.955756,2,0,4.754554,2,0,0
1342253406,1.6174618,0,0,3.3501601,0,0,5.4321795,0,0,0
1342192086,1.6170005,0,0,3.2857282,0,0,5.118432,0,0,0
1342256738,1.6169643,0,0,3.1778543,15,0,5.2275815,109,0,0
1342201128,1.6165149,0,0,3.2268026,0,0,5.0762944,0,0,0
1342201248,1.6164125,0,0,3.4912224,0,0,5.2850404,0,0,0
1342255071,1.6162025,0,0,3.2008748,0,0,5.1456995,1,0,0
1342198238,1.6159691,0,0,3.1337872,0,0,5.045857,0,0,0
1342188816,1.6156476,0,0,3.4085014,0,0,5.3684416,14,0,0
1342237528,1.6154778,8,0,3.0379066,1,0,5.021914,24,0,0
1342245519,1.6154759,0,0,3.1278071,0,0,5.0630593,0,0,0
1342241150,1.6152455,0,0,3.0728712,0,0,5.0197587,0,0,0
1342261520,1.6150563,0,0,3.3014424,0,0,5.5301285,0,0,0
1342236156,1.6149151,0,0,3.312017,0,0,5.3029776,0,0,0
1342240078,1.6144838,0,0,2.9067636,0,0,4.7771916,0,0,0
1342239964,1.6135674,0,0,3.0145895,0,0,4.7666774,0,0,0
1342220838,1.6132582,0,0,3.2726219,0,0,5.200129,1,0,0
1342200237,1.6131649,0,0,3.3725762,0,0,5.476346,0,0,0
1342198448,1.6130557,0,0,3.214169,0,0,4.8869815,0,0,0
1342222662,1.613037,0,0,3.0602221,0,0,4.6179414,24,0,0
1342223237,1.6128206,0,0,3.210933,0,0,4.9889364,1,0,0
1342201286,1.612773,0,0,2.8008432,0,0,4.682834,14,0,0
1342201487,1.6127125,4,0,3.0686677,4,0,5.035511,57,0,0
1342259460,1.6126707,0,0,2.9527082,0,0,4.994425,7,0,0
1342263849,1.6124597,0,0,3.1470373,0,0,5.1615624,6,0,0
1342191174,1.6121815,3,0,2.7860317,5,0,4.680566,20,0,0
1342239862,1.6118017,0,0,2.8876927,0,0,4.528277,0,0,0
1342201395,1.611695,0,0,2.7767632,0,0,4.8011403,35,0,0
1342230863,1.6116691,0,0,3.233363,0,0,5.0959682,2,0,0
1342201130,1.6116201,0,0,3.4110408,0,0,5.3350644,7,0,0
1342210532,1.6106507,0,0,3.3237536,0,0,5.2046947,6,0,0
1342201294,1.6106461,0,0,2.8385937,3,0,4.6906714,14,0,0
1342255067,1.6101104,0,0,3.4047203,1,0,5.7397513,2,0,0
1342201366,1.6099575,0,0,2.7804832,3,0,4.5617347,26,0,0
1342229155,1.609667,0,0,3.2328494,0,0,5.069491,0,0,0
1342199767,1.6094916,0,0,3.203289,0,0,4.9268866,0,0,0
1342255156,1.6094538,0,0,3.2797098,0,0,5.252864,0,0,0
1342229503,1.6090275,0,0,3.035217,1,0,5.283667,1,0,0
1342263807,1.608564,0,0,3.0276175,0,0,4.8258433,2,0,0
1342247866,1.6079997,0,0,2.9630234,5,0,4.5251455,23,0,0
1342255223,1.6079935,0,0,2.940469,0,0,5.0248713,21,0,0
1342198237,1.6078697,0,0,2.794381,0,0,4.637056,4,0,0
1342201270,1.607455,0,0,2.8294775,2,0,4.8092866,32,0,0
1342189884,1.6068844,0,0,3.2962677,0,0,5.352989,1,0,0
1342259416,1.6063259,0,0,3.375905,0,0,5.427632,0,0,0
1342240093,1.6062837,0,0,2.9579916,0,0,4.4511423,10,0,0
1342201430,1.6062173,1,0,2.7417562,0,0,4.691642,23,0,0
1342255210,1.6061505,0,0,3.107753,0,0,5.241552,15,0,0
1342201287,1.6058661,3,0,2.7295103,0,0,4.701914,19,0,0
1342201408,1.6058494,0,0,2.7789497,3,0,4.7053447,38,0,0
1342201489,1.6055653,4,0,3.0573308,8,0,5.0100923,59,0,0
1342261640,1.6051613,0,0,2.99993,0,0,4.9264402,12,0,0
1342239781,1.6050794,0,0,3.223739,0,0,4.8711486,0,0,0
1342201236,1.6050484,0,0,3.135032,0,0,5.1685805,0,0,0
1342267742,1.605019,0,0,3.0769289,0,0,4.978779,3,0,0
1342199390,1.6042404,0,0,3.1411867,0,0,4.9040036,0,0,0
1342266630,1.6039864,0,0,3.2360919,0,0,5.0977106,0,0,0
1342200207,1.6039609,0,0,3.3469155,0,0,5.042294,0,0,0
1342255182,1.6039379,0,0,3.0955825,0,0,5.160831,0,0,0
1342201279,1.6035844,2,0,2.7759252,4,0,4.7046733,20,0,0
1342189004,1.6034003,1,0,3.1415331,0,0,5.0170813,216,0,0
1342199772,1.6032125,0,0,3.1871567,0,0,4.878659,4,0,0
1342239976,1.6030107,0,0,3.4263248,0,0,5.6165657,8,0,0
1342213482,1.6013659,0,0,3.3807955,0,0,5.3297696,0,0,0
1342201280,1.6012375,0,0,2.7488937,2,0,4.6546583,17,0,0
1342201320,1.6011304,0,0,3.1824205,0,0,5.3824635,0,0,0
1342201402,1.6009108,0,0,2.7197764,1,0,4.6234264,18,0,0
1342201237,1.6008359,0,0,3.337443,0,0,5.525127,0,0,0
1342224981,1.6007341,0,0,3.1258125,0,0,5.2551928,0,0,0
1342256899,1.600585,0,0,3.025288,1,0,4.9492226,3,0,0
1342261579,1.6003375,0,0,2.9881663,0,0,5.0324116,0,0,0
1342229541,1.600078,0,0,3.0139163,0,0,4.8802004,7,0,0
1342221915,1.6000214,0,0,2.8709419,0,0,4.8004546,7,0,0
1342239881,1.599997,0,0,3.0753214,0,0,5.098544,0,0,0
1342245531,1.5998741,0,0,3.3310037,0,0,5.725498,1,0,0
1342201322,1.5997785,0,0,3.2403421,0,0,5.283063,0,0,0
1342201282,1.5996281,0,0,2.7762196,2,0,4.63969,9,0,0
1342239865,1.59943,0,0,3.0782819,0,0,4.7722044,1,0,0
1342229492,1.5991251,1,0,3.4185646,0,0,5.6733065,0,0,0
1342234737,1.5990914,0,0,2.9084585,1,0,4.6989875,19,0,0
1342201132,1.5990471,0,0,3.3098109,0,0,5.291134,4,0,0
1342199340,1.5989777,1,0,2.9104397,0,0,4.7365875,10,0,0
1342266629,1.598857,0,0,3.2036853,0,0,5.1618433,0,0,0
1342256880,1.5986743,0,0,3.0840428,0,0,5.0651665,9,0,0
1342201283,1.5977411,1,0,2.7938087,2,0,4.6695437,17,0,0
1342199768,1.5976846,0,0,3.0810783,0,0,4.8584914,4,0,0
1342256710,1.597575,0,0,2.9845526,0,0,4.8735228,0,0,0
1342201486,1.5974059,0,0,3.054894,13,0,5.0409975,100,0,0
1342201302,1.597333,2,0,2.7921271,2,0,4.66575,16,0,0
1342187325,1.5970547,0,0,3.4642909,0,0,5.362593,10,0,0
1342241171,1.596727,0,0,3.303726,0,0,5.548855,0,0,0
1342201399,1.596691,1,0,2.7610693,5,0,4.6876426,16,0,0
1342247218,1.5966665,0,0,2.988197,7,0,5.014125,56,0,0
1342201275,1.5961342,0,0,2.8411725,3,0,4.827876,28,0,0
1342201317,1.595905,0,0,3.3013148,0,0,5.4150963,2,0,0
1342270332,1.5958011,0,0,3.0820436,0,0,4.975785,0,0,0
1342261647,1.5957686,0,0,3.1649985,2,0,5.1766853,7,0,0
1342191173,1.595744,1,0,2.7793465,4,0,4.7046623,26,0,0
1342201301,1.595719,0,0,2.8083026,0,0,4.7558804,6,0,0
1342227746,1.5954581,0,0,3.1163375,0,0,5.0558476,27,0,0
1342223215,1.5946378,0,0,3.124548,2,0,5.06372,183,0,0
1342201490,1.5944746,1,0,3.0762305,4,0,5.0015893,115,0,0
1342220645,1.5943122,0,0,3.2797909,0,0,5.029811,1,0,0
1342232721,1.5942539,0,0,2.9592888,0,0,4.8990445,11,0,0
1342245513,1.5940474,0,0,3.49763,0,0,5.6623464,0,0,0
1342198872,1.5934527,0,0,3.3589518,0,0,5.429145,1,0,0
1342206689,1.593426,6,0,3.2396538,18,0,5.0813046,115,0,0
1342236159,1.5932008,0,0,3.4483187,0,0,5.8287344,2,0,0
1342247217,1.5927588,0,0,2.9849677,2,0,4.9820123,50,0,0
1342220542,1.592686,0,0,3.251463,0,0,5.106518,0,0,0
1342259417,1.5917729,0,0,3.230947,0,0,5.537781,4,0,0
1342234797,1.5915687,0,0,3.252867,0,0,5.2780337,0,0,0
1342223269,1.5910242,0,0,3.1854632,0,0,5.056188,106,0,0
1342247219,1.5909724,0,0,2.9848325,4,0,4.9613695,59,0,0
1342256829,1.5909556,0,0,3.1690416,0,0,5.1617217,4,0,0
1342270331,1.5909432,0,0,3.1180198,0,0,5.08029,5,0,0
